Date,Latitude,Longitude,Temperature,Humidity,Rainfall,Season,Soil_Type,Water_Liters
2021-10-07,12.125,76.9,24.03,81.73,0.62,NE_Monsoon,Black,100348.29000000002
2021-10-08,12.125,76.9,23.79,85.75,4.8,NE_Monsoon,Black,61539.75
2021-10-09,12.125,76.9,23.32,87.51,3.12,NE_Monsoon,Black,74497.23000000001
2021-10-10,12.125,76.9,23.26,86.72,8.71,NE_Monsoon,Black,23938.55999999999
2021-10-11,12.125,76.9,22.89,87.2,12.46,NE_Monsoon,Black,0.0
2021-10-12,12.125,76.9,21.69,89.44,22.64,NE_Monsoon,Black,0.0
2021-10-13,12.125,76.9,21.6,87.86,3.0,NE_Monsoon,Black,67827.78000000001
2021-10-14,12.125,76.9,23.28,86.01,9.77,NE_Monsoon,Black,14507.73000000001
2021-10-15,12.125,76.9,23.6,86.82,10.55,NE_Monsoon,Black,8905.859999999999
2021-10-16,12.125,76.9,23.27,92.45,19.52,NE_Monsoon,Black,0.0
2021-10-17,12.125,76.9,22.63,92.0,3.24,NE_Monsoon,Black,70191.0
2021-10-18,12.125,76.9,22.64,89.31,1.95,NE_Monsoon,Black,81918.63000000002
2021-10-19,12.125,76.9,21.95,86.69,2.93,NE_Monsoon,Black,70064.37
2021-10-20,12.125,76.9,22.95,87.05,23.76,NE_Monsoon,Black,0.0
2021-10-21,12.125,76.9,22.98,87.8,16.73,NE_Monsoon,Black,0.0
2021-10-22,12.125,76.9,22.93,88.98,5.63,NE_Monsoon,Black,50112.54
2021-10-23,12.125,76.9,22.75,86.49,8.98,NE_Monsoon,Black,19219.769999999993
2021-10-24,12.125,76.9,23.33,80.65,8.55,NE_Monsoon,Black,25857.449999999993
2021-10-25,12.125,76.9,22.81,87.06,9.59,NE_Monsoon,Black,13984.38
2021-10-26,12.125,76.9,22.87,89.2,6.87,NE_Monsoon,Black,38676.600000000006
2021-10-27,12.125,76.9,22.7,87.12,3.95,NE_Monsoon,Black,64247.759999999995
2021-10-28,12.125,76.9,22.2,85.35,0.82,NE_Monsoon,Black,90215.54999999999
2021-10-29,12.125,76.9,21.53,87.9,1.36,NE_Monsoon,Black,82271.70000000001
2021-10-30,12.125,76.9,21.95,89.66,3.98,NE_Monsoon,Black,60534.179999999986
2021-10-31,12.125,76.9,21.91,89.05,2.38,NE_Monsoon,Black,74770.65000000001
2021-11-01,12.125,76.9,21.41,92.01,7.92,NE_Monsoon,Black,22580.73
2021-11-02,12.125,76.9,21.1,93.21,13.05,NE_Monsoon,Black,0.0
2021-11-03,12.125,76.9,21.77,90.84,3.32,NE_Monsoon,Black,65632.31999999999
2021-11-04,12.125,76.9,22.17,91.19,27.11,NE_Monsoon,Black,0.0
2021-11-05,12.125,76.9,22.15,91.41,7.89,NE_Monsoon,Black,26196.930000000004
2021-11-06,12.125,76.9,22.68,85.57,3.0,NE_Monsoon,Black,72749.61
2021-11-07,12.125,76.9,21.04,92.22,6.22,NE_Monsoon,Black,36210.060000000005
2021-11-08,12.125,76.9,20.75,93.2,3.45,NE_Monsoon,Black,59808.6
2021-11-09,12.125,76.9,21.38,89.35,1.53,NE_Monsoon,Black,80027.55
2021-11-10,12.125,76.9,20.74,88.53,1.62,NE_Monsoon,Black,76359.69
2021-11-11,12.125,76.9,20.0,90.95,5.14,NE_Monsoon,Black,41284.35
2021-11-12,12.125,76.9,21.19,91.15,19.33,NE_Monsoon,Black,0.0
2021-11-13,12.125,76.9,21.9,87.73,8.43,NE_Monsoon,Black,20311.29
2021-11-14,12.125,76.9,22.17,89.32,7.64,NE_Monsoon,Black,28593.360000000008
2021-11-15,12.125,76.9,22.58,91.24,19.99,NE_Monsoon,Black,0.0
2021-11-16,12.125,76.9,22.61,90.66,3.38,NE_Monsoon,Black,68877.18000000001
2021-11-17,12.125,76.9,22.35,91.69,14.0,NE_Monsoon,Black,0.0
2021-11-18,12.125,76.9,21.09,90.91,18.97,NE_Monsoon,Black,0.0
2021-11-19,12.125,76.9,21.12,95.34,15.91,NE_Monsoon,Black,0.0
2021-11-20,12.125,76.9,21.59,93.94,1.52,NE_Monsoon,Black,80938.62000000001
2021-11-21,12.125,76.9,22.07,83.85,0.79,NE_Monsoon,Black,89941.05
2021-11-22,12.125,76.9,21.89,88.51,6.74,NE_Monsoon,Black,35455.229999999996
2021-11-23,12.125,76.9,22.25,90.47,3.61,NE_Monsoon,Black,65192.31000000001
2021-11-24,12.125,76.9,22.13,86.55,0.81,NE_Monsoon,Black,89958.15
2021-11-25,12.125,76.9,20.94,91.49,6.11,NE_Monsoon,Black,36769.77000000001
2021-11-26,12.125,76.9,20.85,90.64,2.25,NE_Monsoon,Black,71127.72
2021-11-27,12.125,76.9,20.56,92.86,1.42,NE_Monsoon,Black,77232.78
2021-11-28,12.125,76.9,20.83,92.31,2.35,NE_Monsoon,Black,70092.63
2021-11-29,12.125,76.9,20.38,91.46,8.05,NE_Monsoon,Black,16790.57999999998
2021-11-30,12.125,76.9,20.88,91.68,4.89,NE_Monsoon,Black,47474.63999999999
2021-12-01,12.125,76.9,22.15,90.45,1.89,NE_Monsoon,Black,80222.84999999999
2021-12-02,12.125,76.9,22.22,89.54,1.38,NE_Monsoon,Black,85152.42
2021-12-03,12.125,76.9,22.4,87.43,2.04,NE_Monsoon,Black,80079.39000000001
2021-12-04,12.125,76.9,22.09,88.02,2.91,NE_Monsoon,Black,70838.45999999999
2021-12-05,12.125,76.9,22.83,87.23,2.14,NE_Monsoon,Black,81119.79
2021-12-06,12.125,76.9,21.8,91.83,0.33,NE_Monsoon,Black,92650.59000000001
2021-12-07,12.125,76.9,21.69,89.8,0.5,NE_Monsoon,Black,90680.40000000001
2021-12-08,12.125,76.9,21.28,85.63,0.12,NE_Monsoon,Black,92367.99
2021-12-09,12.125,76.9,21.97,86.31,2.18,NE_Monsoon,Black,76914.63
2021-12-10,12.125,76.9,20.65,86.32,1.34,NE_Monsoon,Black,78534.36
2021-12-11,12.125,76.9,20.72,89.95,1.28,NE_Monsoon,Black,79291.35
2021-12-12,12.125,76.9,20.85,89.42,0.41,NE_Monsoon,Black,87720.66
2021-12-13,12.125,76.9,20.78,90.14,0.59,NE_Monsoon,Black,85766.22000000002
2021-12-14,12.125,76.9,20.24,89.93,1.25,NE_Monsoon,Black,77401.89
2021-12-15,12.125,76.9,20.39,87.07,0.33,NE_Monsoon,Black,86434.11
2021-12-16,12.125,76.9,20.23,85.64,0.02,NE_Monsoon,Black,88542.72000000002
2021-12-17,12.125,76.9,20.37,84.9,0.0,NE_Monsoon,Black,89372.70000000001
2021-12-18,12.125,76.9,19.29,81.93,0.0,NE_Monsoon,Black,84592.89000000001
2021-12-19,12.125,76.9,17.9,81.13,0.0,NE_Monsoon,Black,78359.48999999999
2021-12-20,12.125,76.9,17.68,83.36,0.0,NE_Monsoon,Black,77309.28
2021-12-21,12.125,76.9,18.94,79.63,0.0,NE_Monsoon,Black,83079.99
2021-12-22,12.125,76.9,18.44,82.84,0.0,NE_Monsoon,Black,80743.32000000002
2021-12-23,12.125,76.9,18.63,79.28,0.0,NE_Monsoon,Black,81694.43999999999
2021-12-24,12.125,76.9,18.3,76.01,0.0,NE_Monsoon,Black,80297.73
2021-12-25,12.125,76.9,19.14,75.67,0.0,NE_Monsoon,Black,84086.91
2021-12-26,12.125,76.9,18.69,83.42,0.0,NE_Monsoon,Black,81852.66
2021-12-27,12.125,76.9,18.58,83.69,0.0,NE_Monsoon,Black,81350.37
2021-12-28,12.125,76.9,18.6,83.38,0.0,NE_Monsoon,Black,81448.74
2021-12-29,12.125,76.9,18.91,84.07,0.0,NE_Monsoon,Black,82825.11000000002
2021-12-30,12.125,76.9,19.75,85.62,0.37,NE_Monsoon,Black,83233.26000000001
2021-12-31,12.125,76.9,20.88,88.52,3.46,NE_Monsoon,Black,60429.96
2022-01-01,12.125,76.9,20.95,88.77,4.31,Winter,Black,53088.21
2022-01-02,12.125,76.9,20.56,86.44,0.73,Winter,Black,83616.12
2022-01-03,12.125,76.9,19.84,81.68,0.03,Winter,Black,86804.64000000001
2022-01-04,12.125,76.9,20.16,83.72,0.0,Winter,Black,88459.56
2022-01-05,12.125,76.9,20.47,81.24,0.0,Winter,Black,89921.52
2022-01-06,12.125,76.9,20.28,82.95,0.0,Winter,Black,89020.35000000002
2022-01-07,12.125,76.9,20.75,83.53,0.0,Winter,Black,91119.68999999999
2022-01-08,12.125,76.9,21.07,84.02,0.0,Winter,Black,92546.45999999999
2022-01-09,12.125,76.9,21.17,83.19,0.0,Winter,Black,93018.87000000001
2022-01-10,12.125,76.9,20.65,80.05,0.0,Winter,Black,90763.65000000001
2022-01-11,12.125,76.9,21.0,79.38,0.0,Winter,Black,92356.74
2022-01-12,12.125,76.9,21.25,81.07,0.0,Winter,Black,93436.11000000002
2022-01-13,12.125,76.9,21.59,79.39,0.0,Winter,Black,95011.47
2022-01-14,12.125,76.9,21.72,78.82,0.0,Winter,Black,95611.86000000002
2022-01-15,12.125,76.9,22.42,74.0,0.03,Winter,Black,98622.00000000001
2022-01-16,12.125,76.9,21.67,82.94,3.63,Winter,Black,62605.62
2022-01-17,12.125,76.9,21.4,81.22,1.37,Winter,Black,81777.06
2022-01-18,12.125,76.9,20.98,78.48,0.01,Winter,Black,92201.04000000001
2022-01-19,12.125,76.9,21.03,76.21,0.0,Winter,Black,92577.33
2022-01-20,12.125,76.9,21.19,63.16,0.0,Winter,Black,93649.68000000001
2022-01-21,12.125,76.9,21.79,60.79,0.0,Winter,Black,96413.67
2022-01-22,12.125,76.9,21.16,74.11,0.0,Winter,Black,93219.03000000001
2022-01-23,12.125,76.9,20.57,73.29,0.0,Winter,Black,90586.17
2022-01-24,12.125,76.9,20.12,70.05,0.0,Winter,Black,88648.65000000001
2022-01-25,12.125,76.9,20.81,76.18,0.0,Winter,Black,91588.14
2022-01-26,12.125,76.9,22.2,79.33,0.15,Winter,Black,96408.09
2022-01-27,12.125,76.9,21.82,76.47,3.09,Winter,Black,68315.31000000001
2022-01-28,12.125,76.9,21.19,76.1,1.24,Winter,Black,82140.30000000002
2022-01-29,12.125,76.9,21.88,77.13,0.03,Winter,Black,96107.49
2022-01-30,12.125,76.9,23.29,74.62,0.0,Winter,Black,102790.26
2022-01-31,12.125,76.9,23.84,71.35,0.0,Winter,Black,105353.55
2022-02-01,12.125,76.9,23.54,72.22,0.0,Winter,Black,103980.06000000001
2022-02-02,12.125,76.9,22.66,70.45,0.0,Winter,Black,100067.85
2022-02-03,12.125,76.9,22.04,67.94,0.0,Winter,Black,97345.62
2022-02-04,12.125,76.9,22.17,67.86,0.0,Winter,Black,97932.78
2022-02-05,12.125,76.9,22.59,65.42,0.0,Winter,Black,99888.66
2022-02-06,12.125,76.9,22.91,71.81,0.0,Winter,Black,101156.13000000002
2022-02-07,12.125,76.9,23.04,69.67,0.0,Winter,Black,101798.91
2022-02-08,12.125,76.9,23.12,67.17,0.0,Winter,Black,102226.41
2022-02-09,12.125,76.9,22.19,65.77,0.0,Winter,Black,98079.21
2022-02-10,12.125,76.9,21.75,57.37,0.0,Winter,Black,96326.01
2022-02-11,12.125,76.9,22.04,59.73,0.0,Winter,Black,97567.29
2022-02-12,12.125,76.9,22.65,65.48,0.02,Winter,Black,99977.04
2022-02-13,12.125,76.9,22.77,65.96,0.0,Winter,Black,100684.08
2022-02-14,12.125,76.9,22.89,64.61,0.0,Winter,Black,101260.53
2022-02-15,12.125,76.9,23.31,64.58,0.0,Winter,Black,103151.34
2022-02-16,12.125,76.9,23.48,65.14,0.02,Winter,Black,103721.22
2022-02-17,12.125,76.9,23.59,61.53,0.01,Winter,Black,104403.69
2022-02-18,12.125,76.9,23.45,59.13,0.0,Winter,Black,103928.48999999999
2022-02-19,12.125,76.9,23.44,59.2,0.0,Winter,Black,103881.6
2022-02-20,12.125,76.9,24.79,58.21,0.0,Winter,Black,109983.33
2022-02-21,12.125,76.9,25.95,56.5,0.0,Winter,Black,115249.5
2022-02-22,12.125,76.9,25.9,56.56,0.0,Winter,Black,115022.88
2022-02-23,12.125,76.9,23.87,55.91,0.0,Winter,Black,105905.43
2022-02-24,12.125,76.9,23.07,54.26,0.0,Winter,Black,102349.98000000001
2022-02-25,12.125,76.9,23.37,49.98,0.0,Winter,Black,103815.54
2022-02-26,12.125,76.9,22.74,50.35,0.0,Winter,Black,100970.55
2022-02-27,12.125,76.9,24.33,58.02,0.0,Winter,Black,107918.45999999998
2022-02-28,12.125,76.9,23.71,51.81,0.0,Winter,Black,105296.13
2022-03-01,12.125,76.9,23.79,50.28,0.0,Summer,Black,105697.43999999999
2022-03-02,12.125,76.9,23.53,40.59,0.0,Summer,Black,104789.07
2022-03-03,12.125,76.9,23.56,43.53,0.0,Summer,Black,104844.68999999999
2022-03-04,12.125,76.9,24.4,38.93,0.0,Summer,Black,108748.89
2022-03-05,12.125,76.9,24.99,50.59,0.0,Summer,Black,111089.06999999999
2022-03-06,12.125,76.9,25.05,53.6,0.03,Summer,Black,111007.80000000002
2022-03-07,12.125,76.9,24.13,57.71,0.64,Summer,Black,101266.82999999999
2022-03-08,12.125,76.9,25.55,55.81,0.22,Summer,Black,111488.13
2022-03-09,12.125,76.9,26.28,45.88,0.0,Summer,Black,117021.24
2022-03-10,12.125,76.9,25.88,40.08,0.0,Summer,Black,115377.84
2022-03-11,12.125,76.9,25.66,37.8,0.0,Summer,Black,114449.40000000001
2022-03-12,12.125,76.9,25.81,34.98,0.0,Summer,Black,115200.54000000001
2022-03-13,12.125,76.9,25.23,38.71,0.0,Summer,Black,112489.83
2022-03-14,12.125,76.9,26.47,38.49,0.0,Summer,Black,118075.76999999999
2022-03-15,12.125,76.9,27.37,36.05,0.0,Summer,Black,122191.65000000001
2022-03-16,12.125,76.9,27.49,39.19,0.0,Summer,Black,122646.87
2022-03-17,12.125,76.9,27.45,35.14,0.0,Summer,Black,122576.21999999999
2022-03-18,12.125,76.9,27.93,35.59,0.0,Summer,Black,124724.07000000002
2022-03-19,12.125,76.9,27.78,53.52,0.26,Summer,Black,121224.95999999999
2022-03-20,12.125,76.9,26.55,61.61,1.4,Summer,Black,105211.53
2022-03-21,12.125,76.9,26.77,64.19,7.15,Summer,Black,54381.869999999995
2022-03-22,12.125,76.9,26.78,66.42,5.1,Summer,Black,72816.66
2022-03-23,12.125,76.9,27.15,63.47,3.91,Summer,Black,85271.31
2022-03-24,12.125,76.9,26.65,66.52,2.2,Summer,Black,98328.95999999998
2022-03-25,12.125,76.9,26.66,64.53,1.09,Summer,Black,108417.68999999999
2022-03-26,12.125,76.9,27.38,62.55,1.14,Summer,Black,111261.15000000001
2022-03-27,12.125,76.9,27.96,57.78,0.27,Summer,Black,121829.94
2022-03-28,12.125,76.9,28.16,54.76,0.0,Summer,Black,125241.48000000001
2022-03-29,12.125,76.9,28.53,54.48,0.62,Summer,Black,121334.04000000001
2022-03-30,12.125,76.9,28.78,56.63,1.15,Summer,Black,117630.98999999999
2022-03-31,12.125,76.9,29.27,50.19,0.13,Summer,Black,129189.87
2022-04-01,12.125,76.9,29.02,48.74,0.7,Summer,Black,122974.02000000002
2022-04-02,12.125,76.9,28.25,51.89,0.4,Summer,Black,122123.96999999999
2022-04-03,12.125,76.9,28.45,46.54,0.02,Summer,Black,126588.42
2022-04-04,12.125,76.9,28.39,47.1,0.0,Summer,Black,126483.3
2022-04-05,12.125,76.9,28.04,44.05,0.03,Summer,Black,124720.65000000001
2022-04-06,12.125,76.9,28.38,41.33,0.14,Summer,Black,125334.09000000001
2022-04-07,12.125,76.9,29.04,44.02,0.13,Summer,Black,128321.45999999999
2022-04-08,12.125,76.9,28.41,52.38,1.75,Summer,Black,110680.74
2022-04-09,12.125,76.9,28.34,56.42,1.49,Summer,Black,112596.66
2022-04-10,12.125,76.9,28.09,52.68,0.18,Summer,Black,123362.64000000001
2022-04-11,12.125,76.9,28.03,53.87,0.23,Summer,Black,122610.51
2022-04-12,12.125,76.9,28.44,51.67,1.32,Summer,Black,114704.91
2022-04-13,12.125,76.9,26.47,64.51,4.96,Summer,Black,72733.23
2022-04-14,12.125,76.9,23.82,76.12,17.74,Summer,Black,0.0
2022-04-15,12.125,76.9,26.75,64.14,0.83,Summer,Black,111173.22
2022-04-16,12.125,76.9,27.14,68.01,4.56,Summer,Black,79253.73000000003
2022-04-17,12.125,76.9,26.27,73.9,13.55,Summer,Black,0.0
2022-04-18,12.125,76.9,25.94,73.02,4.17,Summer,Black,77228.45999999999
2022-04-19,12.125,76.9,25.48,73.34,3.22,Summer,Black,83699.82
2022-04-20,12.125,76.9,27.28,63.34,0.09,Summer,Black,120239.81999999999
2022-04-21,12.125,76.9,26.73,65.1,0.0,Summer,Black,118527.3
2022-04-22,12.125,76.9,26.33,66.27,0.53,Summer,Black,111925.70999999999
2022-04-23,12.125,76.9,24.83,75.26,10.63,Summer,Black,14032.979999999983
2022-04-24,12.125,76.9,27.04,59.61,0.51,Summer,Black,115480.53
2022-04-25,12.125,76.9,27.19,60.49,0.16,Summer,Black,119281.77000000002
2022-04-26,12.125,76.9,27.9,58.18,0.0,Summer,Black,123979.13999999998
2022-04-27,12.125,76.9,27.69,58.66,0.0,Summer,Black,123021.18000000001
2022-04-28,12.125,76.9,28.32,59.99,0.0,Summer,Black,125820.26999999999
2022-04-29,12.125,76.9,29.21,58.1,1.45,Summer,Black,116826.3
2022-04-30,12.125,76.9,28.34,65.55,1.12,Summer,Black,115680.15
2022-05-01,12.125,76.9,28.04,64.98,7.83,Summer,Black,53955.539999999986
2022-05-02,12.125,76.9,27.77,67.15,4.1,Summer,Black,86251.95
2022-05-03,12.125,76.9,27.0,71.87,8.42,Summer,Black,43779.51
2022-05-04,12.125,76.9,28.08,66.95,3.61,Summer,Black,92062.34999999999
2022-05-05,12.125,76.9,24.88,80.14,2.46,Summer,Black,87656.22
2022-05-06,12.125,76.9,26.81,66.26,1.64,Summer,Black,104095.98
2022-05-07,12.125,76.9,26.88,70.84,10.01,Summer,Black,28957.320000000003
2022-05-08,12.125,76.9,27.24,69.36,4.85,Summer,Black,77057.27999999998
2022-05-09,12.125,76.9,26.46,75.48,5.27,Summer,Black,69602.04000000001
2022-05-10,12.125,76.9,25.86,72.92,2.1,Summer,Black,95501.16
2022-05-11,12.125,76.9,25.07,73.73,2.55,Summer,Black,87874.29
2022-05-12,12.125,76.9,23.55,79.51,4.59,Summer,Black,62518.229999999996
2022-05-13,12.125,76.9,24.38,76.76,3.71,Summer,Black,74247.48
2022-05-14,12.125,76.9,24.7,78.83,8.62,Summer,Black,31441.590000000007
2022-05-15,12.125,76.9,23.21,89.12,20.5,Summer,Black,0.0
2022-05-16,12.125,76.9,24.18,87.12,25.87,Summer,Black,0.0
2022-05-17,12.125,76.9,25.07,75.03,27.14,Summer,Black,0.0
2022-05-18,12.125,76.9,24.45,83.14,17.62,Summer,Black,0.0
2022-05-19,12.125,76.9,23.1,85.74,7.05,Summer,Black,38185.02000000001
2022-05-20,12.125,76.9,21.95,83.55,1.54,Summer,Black,82659.15
2022-05-21,12.125,76.9,23.26,80.15,3.12,Summer,Black,74425.95000000003
2022-05-22,12.125,76.9,23.63,80.78,0.33,Summer,Black,101183.93999999999
2022-05-23,12.125,76.9,24.96,81.04,0.3,Summer,Black,107431.92
2022-05-24,12.125,76.9,25.35,79.56,0.08,Summer,Black,111206.88
2022-05-25,12.125,76.9,25.72,77.33,1.67,Summer,Black,98622.09
2022-05-26,12.125,76.9,24.04,83.43,1.72,Summer,Black,90447.39
2022-05-27,12.125,76.9,23.77,81.65,1.2,Summer,Black,93960.45000000001
2022-05-28,12.125,76.9,23.53,84.21,0.8,Summer,Black,96411.33
2022-05-29,12.125,76.9,23.92,76.39,2.35,Summer,Black,84427.47000000002
2022-05-30,12.125,76.9,24.57,77.26,4.22,Summer,Black,70498.98
2022-05-31,12.125,76.9,24.22,80.74,5.52,Summer,Black,57130.020000000004
2022-06-01,12.125,76.9,23.63,81.77,1.36,SW_Monsoon,Black,91887.21
2022-06-02,12.125,76.9,23.67,82.1,0.15,SW_Monsoon,Black,102948.30000000002
2022-06-03,12.125,76.9,24.21,78.63,3.93,SW_Monsoon,Black,71451.99
2022-06-04,12.125,76.9,24.53,78.88,4.46,SW_Monsoon,Black,68115.24
2022-06-05,12.125,76.9,24.62,80.28,4.69,SW_Monsoon,Black,66412.43999999999
2022-06-06,12.125,76.9,24.47,79.26,5.0,SW_Monsoon,Black,62974.97999999999
2022-06-07,12.125,76.9,24.38,80.08,0.82,SW_Monsoon,Black,100167.84
2022-06-08,12.125,76.9,23.79,80.84,0.52,SW_Monsoon,Black,100192.31999999999
2022-06-09,12.125,76.9,24.31,77.75,1.13,SW_Monsoon,Black,97125.75
2022-06-10,12.125,76.9,23.56,80.65,2.45,SW_Monsoon,Black,81792.44999999998
2022-06-11,12.125,76.9,23.59,74.6,1.46,SW_Monsoon,Black,91000.8
2022-06-12,12.125,76.9,22.99,74.24,1.74,SW_Monsoon,Black,85790.51999999999
2022-06-13,12.125,76.9,23.4,80.26,3.27,SW_Monsoon,Black,73702.97999999998
2022-06-14,12.125,76.9,23.77,80.8,7.86,SW_Monsoon,Black,34043.399999999994
2022-06-15,12.125,76.9,22.79,84.25,8.28,SW_Monsoon,Black,25760.249999999996
2022-06-16,12.125,76.9,23.28,84.15,5.52,SW_Monsoon,Black,52807.95000000001
2022-06-17,12.125,76.9,21.58,83.87,11.56,SW_Monsoon,Black,0.0
2022-06-18,12.125,76.9,22.42,86.15,5.64,SW_Monsoon,Black,47803.95000000001
2022-06-19,12.125,76.9,23.05,85.42,8.78,SW_Monsoon,Black,22398.660000000014
2022-06-20,12.125,76.9,22.81,80.8,2.99,SW_Monsoon,Black,73553.4
2022-06-21,12.125,76.9,23.4,81.58,2.09,SW_Monsoon,Black,84287.34
2022-06-22,12.125,76.9,23.11,82.12,0.38,SW_Monsoon,Black,98357.76
2022-06-23,12.125,76.9,23.42,78.25,0.18,SW_Monsoon,Black,101657.25000000001
2022-06-24,12.125,76.9,22.63,82.16,0.81,SW_Monsoon,Black,92326.68
2022-06-25,12.125,76.9,22.85,80.13,1.29,SW_Monsoon,Black,89051.49
2022-06-26,12.125,76.9,23.15,80.57,0.26,SW_Monsoon,Black,99659.61
2022-06-27,12.125,76.9,23.76,78.57,0.21,SW_Monsoon,Black,102908.61000000002
2022-06-28,12.125,76.9,23.37,80.62,1.16,SW_Monsoon,Black,92548.26
2022-06-29,12.125,76.9,23.92,80.17,0.76,SW_Monsoon,Black,98635.41
2022-06-30,12.125,76.9,23.03,83.52,8.1,SW_Monsoon,Black,28479.96000000001
2022-07-01,12.125,76.9,23.06,83.41,1.99,SW_Monsoon,Black,83607.93
2022-07-02,12.125,76.9,22.83,84.44,1.66,SW_Monsoon,Black,85515.12
2022-07-03,12.125,76.9,22.97,83.39,2.04,SW_Monsoon,Black,82753.47
2022-07-04,12.125,76.9,23.07,80.54,2.61,SW_Monsoon,Black,78150.42000000001
2022-07-05,12.125,76.9,22.33,83.28,3.87,SW_Monsoon,Black,63406.43999999998
2022-07-06,12.125,76.9,22.36,83.67,3.78,SW_Monsoon,Black,64340.909999999996
2022-07-07,12.125,76.9,22.04,84.06,7.34,SW_Monsoon,Black,30850.380000000005
2022-07-08,12.125,76.9,22.56,81.3,2.97,SW_Monsoon,Black,72594.9
2022-07-09,12.125,76.9,22.11,85.88,6.43,SW_Monsoon,Black,39306.24
2022-07-10,12.125,76.9,23.08,80.73,4.03,SW_Monsoon,Black,65410.28999999998
2022-07-11,12.125,76.9,23.15,80.57,2.48,SW_Monsoon,Black,79679.61
2022-07-12,12.125,76.9,22.47,81.42,3.24,SW_Monsoon,Black,69756.65999999999
2022-07-13,12.125,76.9,22.25,81.91,4.41,SW_Monsoon,Black,58223.43
2022-07-14,12.125,76.9,22.56,79.86,4.66,SW_Monsoon,Black,57423.77999999999
2022-07-15,12.125,76.9,23.03,80.09,2.89,SW_Monsoon,Black,75462.56999999999
2022-07-16,12.125,76.9,23.49,81.53,6.8,SW_Monsoon,Black,42303.689999999995
2022-07-17,12.125,76.9,23.31,80.28,1.67,SW_Monsoon,Black,87697.43999999999
2022-07-18,12.125,76.9,22.42,80.84,2.65,SW_Monsoon,Black,74857.32
2022-07-19,12.125,76.9,22.81,82.62,1.5,SW_Monsoon,Black,86914.26
2022-07-20,12.125,76.9,24.03,82.62,13.73,SW_Monsoon,Black,0.0
2022-07-21,12.125,76.9,23.56,84.28,9.49,SW_Monsoon,Black,18334.439999999988
2022-07-22,12.125,76.9,22.52,86.68,6.95,SW_Monsoon,Black,36449.64
2022-07-23,12.125,76.9,22.63,82.38,0.31,SW_Monsoon,Black,96820.73999999999
2022-07-24,12.125,76.9,22.62,82.86,0.48,SW_Monsoon,Black,95232.78
2022-07-25,12.125,76.9,23.62,79.01,0.54,SW_Monsoon,Black,99296.72999999998
2022-07-26,12.125,76.9,23.29,80.65,5.27,SW_Monsoon,Black,55197.450000000004
2022-07-27,12.125,76.9,22.97,85.46,11.99,SW_Monsoon,Black,0.0
2022-07-28,12.125,76.9,24.11,80.63,3.84,SW_Monsoon,Black,71757.99
2022-07-29,12.125,76.9,24.36,76.65,15.23,SW_Monsoon,Black,0.0
2022-07-30,12.125,76.9,24.41,79.77,20.93,SW_Monsoon,Black,0.0
2022-07-31,12.125,76.9,22.54,87.55,5.96,SW_Monsoon,Black,45426.14999999999
2022-08-01,12.125,76.9,23.18,86.31,34.79,SW_Monsoon,Black,0.0
2022-08-02,12.125,76.9,22.61,87.73,27.39,SW_Monsoon,Black,0.0
2022-08-03,12.125,76.9,21.63,90.46,17.73,SW_Monsoon,Black,0.0
2022-08-04,12.125,76.9,22.17,91.02,25.76,SW_Monsoon,Black,0.0
2022-08-05,12.125,76.9,22.49,85.09,4.12,SW_Monsoon,Black,61827.57000000001
2022-08-06,12.125,76.9,22.11,85.29,3.53,SW_Monsoon,Black,65422.170000000006
2022-08-07,12.125,76.9,22.2,86.81,5.33,SW_Monsoon,Black,49586.130000000005
2022-08-08,12.125,76.9,22.22,86.95,3.62,SW_Monsoon,Black,65062.35
2022-08-09,12.125,76.9,22.22,84.07,3.22,SW_Monsoon,Black,68740.11
2022-08-10,12.125,76.9,21.85,83.76,1.81,SW_Monsoon,Black,79773.48000000001
2022-08-11,12.125,76.9,22.33,84.72,2.65,SW_Monsoon,Black,74347.55999999998
2022-08-12,12.125,76.9,22.48,84.33,0.69,SW_Monsoon,Black,92673.09000000001
2022-08-13,12.125,76.9,21.95,84.54,0.05,SW_Monsoon,Black,96042.42
2022-08-14,12.125,76.9,22.58,81.77,0.03,SW_Monsoon,Black,99132.20999999999
2022-08-15,12.125,76.9,23.38,81.81,0.0,SW_Monsoon,Black,103001.12999999999
2022-08-16,12.125,76.9,24.16,78.22,0.0,SW_Monsoon,Black,106608.06000000001
2022-08-17,12.125,76.9,24.03,81.47,0.01,SW_Monsoon,Black,105845.31000000001
2022-08-18,12.125,76.9,23.04,86.45,148.48,SW_Monsoon,Black,0.0
2022-08-19,12.125,76.9,23.08,85.9,11.74,SW_Monsoon,Black,0.0
2022-08-20,12.125,76.9,22.75,84.69,0.03,SW_Monsoon,Black,99818.37000000001
2022-08-21,12.125,76.9,22.72,86.67,5.84,SW_Monsoon,Black,47339.91
2022-08-22,12.125,76.9,22.9,85.9,4.98,SW_Monsoon,Black,55910.7
2022-08-23,12.125,76.9,22.51,86.62,2.16,SW_Monsoon,Black,79516.26000000001
2022-08-24,12.125,76.9,22.63,85.92,6.79,SW_Monsoon,Black,38405.16
2022-08-25,12.125,76.9,22.4,87.4,13.18,SW_Monsoon,Black,0.0
2022-08-26,12.125,76.9,22.43,90.24,33.85,SW_Monsoon,Black,0.0
